id;idUzytkownika;dataWstawienia;wartoscOceny
25907;113;01.11.2012;3
25908;24;04.11.2015;5
25909;81;12.02.2019;1
25910;4;09.09.2018;4
25911;92;01.11.2013;5
25912;120;23.12.2017;3
25913;47;27.11.2017;1
25914;32;22.12.2018;1
25915;64;05.10.2018;3
25916;115;15.03.2017;3
25917;8;01.05.2019;4
25918;14;15.03.2017;2
25919;118;22.08.2016;2
25920;110;06.11.2015;2
25921;78;22.12.2018;2
25922;104;05.11.2015;3
25923;40;31.10.2018;3
25924;119;02.02.2017;2
25925;99;22.06.2019;4
25926;112;01.11.2014;4
25927;116;11.03.2018;2
25928;2;01.11.2015;4
25929;77;12.07.2016;5
25930;109;09.09.2018;2
25931;96;01.01.2013;4
25932;125;01.07.2015;5
25933;64;01.09.2013;5
25934;36;06.10.2017;1
25935;53;23.06.2018;2
25936;105;01.11.2015;5
25937;23;03.11.2015;3
25938;124;06.10.2017;5
25939;17;05.04.2019;3
25940;79;01.09.2013;4
25941;95;12.07.2016;3
25942;24;12.11.2016;5
25943;54;08.11.2015;3
25944;80;21.04.2016;4
25945;124;01.09.2015;5
25946;20;01.09.2014;2
25947;120;16.07.2017;4
25948;21;01.09.2014;1
25949;58;17.01.2019;5
25950;71;23.12.2016;3
25951;108;01.05.2015;1
25952;121;01.06.2016;3
25953;32;08.11.2015;1
25954;77;31.10.2018;4
25955;80;10.03.2019;5
25956;120;06.04.2018;1
25957;121;01.05.2014;1
25958;2;11.03.2016;1
25959;111;15.03.2017;5
25960;40;01.07.2015;5
25961;78;16.07.2017;3
25962;47;19.07.2018;5
25963;97;06.10.2017;4
25964;4;12.02.2019;5
25965;12;01.07.2013;1
25966;63;26.08.2017;5
25967;7;11.03.2018;3
25968;19;14.08.2018;1
25969;104;09.09.2018;2
25970;1;26.08.2017;3
25971;129;11.03.2018;3
25972;26;01.01.2013;2
25973;109;01.11.2017;4
25974;90;01.03.2013;5
25975;58;01.07.2015;3
25976;101;01.09.2012;3
25977;120;01.11.2017;5
25978;129;01.09.2012;2
25979;17;01.05.2019;1
25980;101;01.03.2013;2
25981;98;20.12.2015;1
25982;77;20.12.2015;5
25983;118;01.05.2014;2
25984;64;01.09.2013;3
25985;127;12.02.2019;4
25986;89;01.03.2013;5
25987;33;23.06.2018;2
25988;116;25.04.2017;5
25989;1;11.03.2016;3
25990;27;05.04.2019;2
25991;20;26.08.2017;1
25992;118;26.08.2017;2
25993;38;12.07.2016;5
25994;24;01.07.2012;3
25995;41;01.09.2014;5
25996;38;01.11.2017;2
25997;50;06.11.2015;5
25998;103;18.01.2018;4
25999;46;01.09.2013;1
26000;79;01.07.2014;1
26001;100;03.11.2015;4
26002;119;26.08.2017;1
26003;75;01.05.2014;2
26004;28;09.09.2018;5
26005;26;01.11.2015;2
26006;84;22.08.2016;4
26007;56;01.06.2016;4
26008;21;06.04.2018;4
26009;11;01.07.2015;1
26010;108;01.03.2015;5
26011;61;27.11.2017;4
26012;36;01.03.2013;3
26013;31;15.03.2017;4
26014;38;01.03.2013;5
26015;48;30.01.2016;4
26016;85;01.09.2012;4
26017;49;12.02.2019;1
26018;89;01.03.2015;5
26019;4;21.04.2016;4
26020;54;06.11.2015;1
26021;66;07.11.2015;1
26022;47;01.11.2014;5
26023;98;17.01.2019;5
26024;76;05.11.2015;1
26025;109;05.06.2017;5
26026;23;01.01.2015;5
26027;7;25.04.2017;3
26028;120;01.05.2013;4
26029;61;01.07.2015;3
26030;70;02.11.2015;4
26031;81;31.10.2018;2
26032;69;23.12.2017;5
26033;75;05.11.2015;4
26034;90;01.06.2016;3
26035;53;01.07.2013;5
26036;119;02.10.2016;5
26037;3;01.03.2015;4
26038;120;21.04.2016;5
26039;46;21.04.2016;1
26040;82;01.09.2012;2
26041;9;01.05.2014;2
26042;32;03.11.2015;5
26043;93;01.01.2013;4
26044;70;05.06.2017;5
26045;70;01.01.2015;5
26046;66;05.06.2017;5
26047;91;12.11.2016;3
26048;115;26.08.2017;5
26049;83;01.03.2015;3
26050;35;16.07.2017;4
26051;24;01.09.2012;1
26052;70;27.05.2019;4
26053;17;09.09.2018;5
26054;72;01.07.2012;3
26055;79;02.11.2015;1
26056;85;02.02.2017;2
26057;124;01.07.2013;5
26058;109;09.11.2015;4
26059;3;26.11.2018;5
26060;58;27.05.2019;1
26061;106;23.12.2016;2
26062;127;01.05.2013;4
26063;14;01.03.2013;3
26064;47;01.03.2013;5
26065;120;01.01.2014;5
26066;9;01.07.2015;4
26067;15;01.11.2013;4
26068;78;26.11.2018;5
26069;129;27.05.2019;3
26070;37;05.11.2015;4
26071;53;23.06.2018;5
26072;123;22.12.2018;4
26073;119;01.09.2013;4
26074;107;04.11.2015;1
26075;61;26.08.2017;2
26076;117;15.03.2017;2
26077;11;17.01.2019;2
26078;100;02.11.2015;4
26079;71;01.11.2017;5
26080;14;01.06.2016;3
26081;72;12.07.2016;1
26082;120;01.03.2014;3
26083;123;05.04.2019;1
26084;124;13.02.2018;5
26085;74;01.05.2013;4
26086;49;05.11.2015;2
26087;109;01.09.2012;5
26088;66;01.01.2013;1
26089;73;06.04.2018;5
26090;97;10.03.2019;2
26091;32;01.11.2014;4
26092;96;01.07.2013;1
26093;38;01.11.2013;2
26094;103;06.11.2015;4
26095;25;07.11.2015;5
26096;78;21.04.2016;1
26097;107;25.04.2017;3
26098;54;16.07.2017;3
26099;60;22.12.2018;2
26100;70;05.06.2017;4
26101;9;01.11.2012;5
26102;25;02.10.2016;2
26103;121;01.09.2012;3
26104;18;09.09.2018;5
26105;104;06.11.2015;3
26106;36;05.10.2018;3
26107;6;01.11.2013;3
26108;114;23.12.2017;4
26109;124;12.07.2016;4
26110;32;22.08.2016;1
26111;74;13.02.2018;1
26112;93;21.04.2016;4
26113;92;09.09.2018;1
26114;83;01.05.2019;3
26115;66;01.06.2016;4
26116;104;22.06.2019;2
26117;25;01.09.2013;4
26118;69;01.05.2013;1
26119;33;23.12.2016;4
26120;97;23.06.2018;2
26121;37;01.01.2014;3
26122;81;09.09.2018;2
26123;62;22.08.2016;3
26124;45;01.06.2016;5
26125;11;17.01.2019;2
26126;43;05.10.2018;5
26127;77;01.03.2015;4
26128;36;02.11.2015;5
26129;15;03.11.2015;2
26130;103;01.05.2013;2
26131;45;01.11.2017;5
26132;109;01.01.2014;5
26133;71;09.09.2018;1
26134;113;05.11.2015;5
26135;92;19.07.2018;3
26136;2;01.11.2014;4
26137;129;17.01.2019;4
26138;79;30.01.2016;1
26139;109;13.02.2018;2
26140;74;01.01.2015;3
26141;65;01.01.2015;5
26142;107;18.01.2018;2
26143;57;27.11.2017;1
26144;17;01.11.2015;2
26145;61;23.12.2017;3
26146;46;01.05.2014;5
26147;119;01.11.2014;1
26148;74;22.06.2019;1
26149;29;22.12.2018;3
26150;85;01.07.2012;2
26151;41;01.11.2017;5
26152;97;01.05.2019;1
26153;78;25.04.2017;3
26154;6;01.05.2019;2
26155;36;01.11.2012;4
26156;46;22.08.2016;5
26157;26;05.04.2019;4
26158;80;09.09.2018;2
26159;60;20.12.2015;2
26160;77;02.05.2018;4
26161;32;31.10.2018;1
26162;63;01.07.2013;2
26163;23;11.03.2018;4
26164;77;01.07.2014;5
26165;112;19.07.2018;4
26166;64;31.10.2018;4
26167;57;19.07.2018;1
26168;1;23.12.2016;3
26169;2;01.11.2012;2
26170;34;06.04.2018;4
26171;87;01.05.2019;2
26172;71;01.05.2015;3
26173;75;01.11.2017;4
26174;22;09.11.2015;1
26175;35;06.11.2015;2
26176;78;12.11.2016;3
26177;81;18.01.2018;1
26178;92;27.05.2019;1
26179;47;01.03.2015;5
26180;17;05.06.2017;1
26181;55;01.07.2012;2
26182;52;30.01.2016;5
26183;13;02.10.2016;1
26184;6;02.02.2017;3
26185;101;30.01.2016;1
26186;100;12.07.2016;5
26187;78;12.02.2019;4
26188;42;02.02.2017;1
26189;122;02.02.2017;4
26190;116;01.03.2014;4
26191;58;01.11.2015;2
26192;83;16.07.2017;5
26193;88;01.07.2012;1
26194;72;06.04.2018;1
26195;122;12.02.2019;4
26196;75;08.11.2015;3
26197;11;01.03.2013;4
26198;109;12.02.2019;2
26199;58;01.03.2015;2
26200;109;21.04.2016;2
26201;9;01.05.2013;3
26202;21;31.10.2018;5
26203;82;09.11.2015;1
26204;40;01.05.2019;5
26205;64;31.10.2018;4
26206;61;01.11.2014;5
26207;108;11.03.2016;4
26208;18;02.10.2016;4
26209;32;01.07.2014;5
26210;125;28.05.2018;5
26211;32;01.07.2013;2
26212;98;30.01.2016;5
26213;52;02.10.2016;1
26214;0;06.04.2018;3
26215;30;09.09.2018;3
26216;117;01.11.2013;2
26217;120;12.07.2016;3
26218;114;01.11.2013;1
26219;87;22.06.2019;1
26220;7;14.08.2018;1
26221;11;01.03.2015;5
26222;87;02.05.2018;3
26223;65;25.04.2017;2
26224;85;27.11.2017;3
26225;59;01.05.2014;3
26226;93;31.10.2018;2
26227;10;01.01.2014;3
26228;104;12.11.2016;1
26229;81;10.03.2019;1
26230;107;27.11.2017;3
26231;48;12.11.2016;5
26232;46;01.09.2013;3
26233;90;01.11.2017;4
26234;63;05.11.2015;5
26235;56;01.06.2016;2
26236;41;14.08.2018;1
26237;125;01.01.2013;5
26238;98;04.11.2015;4
26239;59;05.10.2018;2
26240;31;16.07.2017;5
26241;100;01.09.2015;5
26242;27;19.07.2018;4
26243;76;01.06.2016;5
26244;33;08.11.2015;1
26245;56;27.05.2019;1
26246;81;16.07.2017;4
26247;73;05.06.2017;4
26248;78;17.01.2019;4
26249;77;02.02.2017;3
26250;85;14.08.2018;5
26251;25;22.06.2019;3
26252;14;06.04.2018;3
26253;129;11.03.2016;5
26254;0;04.11.2015;1
26255;88;09.11.2015;5
26256;61;03.11.2015;4
26257;72;28.05.2018;3
26258;104;10.03.2019;1
26259;87;01.11.2013;2
26260;80;10.03.2019;3
26261;107;01.09.2015;5
26262;118;01.11.2013;3
26263;78;23.12.2016;3
26264;77;23.12.2016;3
26265;58;11.03.2016;1
26266;12;01.07.2015;3
26267;60;23.06.2018;5
26268;96;22.12.2018;4
26269;107;06.11.2015;1
26270;88;04.11.2015;5
26271;42;01.07.2012;1
26272;84;04.11.2015;5
26273;21;01.07.2013;2
26274;118;01.06.2016;4
26275;78;01.05.2013;4
26276;53;16.07.2017;5
26277;102;09.11.2015;3
26278;87;14.08.2018;5
26279;0;01.09.2013;2
26280;116;01.05.2015;4
26281;16;09.09.2018;1
26282;14;13.02.2018;2
26283;113;01.03.2014;3
26284;90;01.09.2012;5
26285;124;01.09.2012;1
26286;65;01.11.2017;4
26287;14;01.11.2012;3
26288;117;09.11.2015;4
26289;49;01.07.2012;3
26290;85;06.11.2015;1
26291;82;01.07.2013;4
26292;13;15.03.2017;5
26293;73;02.02.2017;4
26294;121;04.11.2015;4
26295;46;01.05.2014;3
26296;109;05.06.2017;3
26297;30;01.11.2017;2
26298;78;01.11.2015;5
26299;104;01.05.2013;1
26300;64;01.11.2017;5
26301;86;27.11.2017;3
26302;34;05.11.2015;2
26303;91;01.01.2015;1
26304;22;30.01.2016;2
26305;105;02.10.2016;3
26306;122;15.03.2017;1
26307;39;14.08.2018;2
26308;52;01.03.2014;5
26309;110;01.11.2017;4
26310;50;02.05.2018;2
26311;69;01.07.2012;5
26312;69;01.01.2015;2
26313;90;06.04.2018;5
26314;111;01.03.2015;4
26315;88;06.04.2018;5
26316;53;01.07.2012;3
26317;40;01.11.2012;4
26318;24;16.07.2017;4
26319;64;27.05.2019;1
26320;42;05.10.2018;2
26321;81;27.05.2019;5
26322;84;28.05.2018;3
26323;90;11.03.2018;1
26324;60;01.07.2012;3
26325;59;02.11.2015;3
26326;48;16.07.2017;5
26327;49;01.05.2014;2
26328;44;02.10.2016;4
26329;57;01.05.2019;3
26330;10;02.02.2017;4
26331;81;11.03.2018;5
26332;95;01.05.2013;1
26333;126;05.11.2015;2
26334;10;02.11.2015;5
26335;119;01.07.2013;5
26336;71;01.05.2013;1
26337;85;11.03.2016;1
26338;102;23.12.2016;5
26339;63;01.07.2014;2
26340;31;12.11.2016;1
26341;124;06.04.2018;3
26342;4;01.03.2013;2
26343;2;07.11.2015;5
26344;96;06.04.2018;4
26345;78;13.02.2018;1
26346;74;23.12.2017;2
26347;126;01.07.2012;4
26348;118;20.12.2015;5
26349;6;01.11.2015;4
26350;96;26.08.2017;3
26351;95;05.06.2017;3
26352;46;01.05.2019;5
26353;78;12.11.2016;5
26354;20;01.01.2014;5
26355;0;01.01.2014;4
26356;63;01.09.2014;2
26357;62;01.09.2014;4
26358;40;01.11.2013;2
26359;2;23.06.2018;5
26360;91;01.09.2015;4
26361;51;06.10.2017;1
26362;99;06.11.2015;5
26363;90;02.10.2016;4
26364;29;23.12.2017;4
26365;34;06.11.2015;3
26366;8;01.03.2015;1
26367;70;01.11.2013;2
26368;113;19.07.2018;2
26369;93;07.11.2015;2
26370;42;01.09.2015;5
26371;16;01.03.2015;3
26372;60;08.11.2015;1
26373;128;31.10.2018;1
26374;14;01.05.2019;2
26375;31;01.07.2014;1
26376;59;01.05.2015;5
26377;58;26.08.2017;1
26378;33;06.10.2017;4
26379;24;23.06.2018;1
26380;56;01.11.2013;4
26381;118;14.08.2018;3
26382;107;25.04.2017;5
26383;103;11.03.2016;5
26384;68;07.11.2015;3
26385;79;06.10.2017;4
26386;43;01.07.2013;3
26387;128;23.12.2017;4
26388;106;01.05.2014;1
26389;121;01.07.2012;5
26390;76;05.10.2018;4
26391;34;20.12.2015;4
26392;90;19.07.2018;2
26393;91;21.04.2016;1
26394;10;01.07.2014;2
26395;44;01.01.2015;1
26396;81;23.06.2018;5
26397;80;11.03.2018;4
26398;92;01.07.2015;4
26399;35;26.11.2018;4
26400;13;16.07.2017;4
26401;13;01.11.2013;1
26402;6;01.05.2019;4
26403;25;27.11.2017;4
26404;48;02.11.2015;3
26405;0;05.11.2015;2
26406;118;01.01.2013;2
26407;100;01.07.2012;3
26408;66;17.01.2019;1
26409;7;01.05.2014;1
26410;81;01.09.2015;5
26411;128;01.09.2014;3
26412;83;11.03.2018;5
26413;97;02.02.2017;3
26414;77;01.09.2012;3
26415;22;02.11.2015;4
26416;28;01.07.2013;2
26417;78;01.06.2016;3
26418;37;02.10.2016;5
26419;23;06.04.2018;2
26420;31;22.12.2018;3
26421;93;06.04.2018;3
26422;43;01.11.2014;5
26423;53;01.05.2013;5
26424;70;04.11.2015;2
26425;60;01.03.2015;1
26426;69;22.06.2019;2
26427;54;18.01.2018;2
26428;34;02.02.2017;1
26429;82;01.07.2012;3
26430;116;28.05.2018;3
26431;116;14.08.2018;4
26432;41;31.10.2018;1
26433;87;19.07.2018;2
26434;9;25.04.2017;3
26435;94;01.11.2012;1
26436;49;11.03.2016;3
26437;115;01.09.2012;2
26438;43;01.11.2013;2
26439;66;23.06.2018;1
26440;90;01.09.2012;3
26441;86;02.10.2016;3
26442;49;31.10.2018;4
26443;78;01.01.2015;2
26444;66;12.02.2019;2
26445;104;09.11.2015;3
26446;108;05.11.2015;4
26447;12;01.09.2014;1
26448;50;23.06.2018;3
26449;49;26.08.2017;1
26450;86;27.11.2017;4
26451;110;22.06.2019;4
26452;95;02.11.2015;2
26453;29;08.11.2015;3
26454;23;01.03.2014;3
26455;67;07.11.2015;1
26456;15;27.05.2019;2
26457;54;01.03.2014;2
26458;69;01.09.2014;3
26459;14;22.06.2019;3
26460;128;01.05.2013;3
26461;70;01.11.2012;5
26462;106;01.01.2014;1
26463;44;23.12.2016;3
26464;32;18.01.2018;3
26465;116;01.07.2012;3
26466;32;02.10.2016;4
26467;10;22.08.2016;3
26468;43;05.04.2019;2
26469;98;06.10.2017;5
26470;85;22.06.2019;1
26471;103;08.11.2015;2
26472;106;12.11.2016;4
26473;95;01.05.2014;3
26474;115;18.01.2018;5
26475;90;02.11.2015;5
26476;111;22.08.2016;1
26477;24;20.12.2015;2
26478;111;01.07.2013;4
26479;117;02.05.2018;3
26480;124;12.02.2019;4
26481;24;02.10.2016;5
26482;94;05.11.2015;3
26483;30;01.09.2015;4
26484;81;01.07.2013;5
26485;14;01.01.2014;3
26486;100;01.11.2013;5
26487;114;01.09.2013;5
26488;34;27.11.2017;3
26489;35;14.08.2018;1
26490;126;01.07.2012;5
26491;48;01.07.2015;3
26492;104;17.01.2019;1
26493;90;18.01.2018;5
26494;16;01.05.2015;2
26495;30;01.05.2014;1
26496;58;15.03.2017;3
26497;105;17.01.2019;2
26498;7;01.05.2019;2
26499;112;14.08.2018;1
26500;125;10.03.2019;5
26501;68;01.11.2017;4
26502;26;08.11.2015;4
26503;20;13.02.2018;2
26504;111;22.08.2016;2
26505;104;06.10.2017;4
26506;63;01.09.2012;3
26507;107;01.11.2017;1
26508;76;09.09.2018;5
26509;88;22.12.2018;2
26510;19;11.03.2018;3
26511;125;01.11.2017;2
26512;46;01.07.2012;5
26513;25;01.09.2014;4
26514;44;01.11.2015;4
26515;26;22.08.2016;5
26516;99;01.05.2019;5
26517;129;06.11.2015;2
26518;82;03.11.2015;2
26519;103;12.07.2016;5
26520;107;12.07.2016;5
26521;51;01.09.2012;4
26522;110;03.11.2015;4
26523;88;08.11.2015;1
26524;55;01.11.2012;5
26525;53;02.05.2018;5
26526;113;21.04.2016;1
26527;126;01.07.2014;1
26528;5;17.01.2019;5
26529;3;31.10.2018;2
26530;40;15.03.2017;5
26531;59;23.12.2016;5
26532;65;02.11.2015;1
26533;47;01.06.2016;5
26534;81;05.04.2019;5
26535;79;17.01.2019;3
26536;51;01.11.2014;5
26537;37;12.02.2019;1
26538;44;11.03.2018;1
26539;95;01.09.2013;1
26540;60;05.10.2018;4
26541;39;31.10.2018;5
26542;89;05.06.2017;2
26543;125;01.09.2012;4
26544;116;19.07.2018;3
26545;107;14.08.2018;3
26546;62;31.10.2018;2
26547;32;01.11.2015;5
26548;56;22.08.2016;2
26549;63;30.01.2016;3
26550;101;01.09.2015;4
26551;14;25.04.2017;3
26552;83;01.07.2015;4
26553;113;08.11.2015;1
26554;114;01.03.2013;2
26555;31;07.11.2015;4
26556;33;05.04.2019;3
26557;74;26.08.2017;4
26558;89;15.03.2017;4
26559;128;01.01.2014;5
26560;69;30.01.2016;4
26561;21;22.08.2016;4
26562;119;12.02.2019;2
26563;68;01.03.2015;3
26564;11;01.07.2014;2
26565;18;03.11.2015;5
26566;66;04.11.2015;3
26567;19;01.05.2015;5
26568;59;01.01.2013;1
26569;3;30.01.2016;2
26570;40;12.02.2019;2
26571;22;17.01.2019;2
26572;72;09.11.2015;5
26573;102;27.05.2019;2
26574;89;01.07.2013;5
26575;121;05.06.2017;2
26576;8;01.03.2015;5
26577;64;16.07.2017;1
26578;56;09.09.2018;1
26579;125;09.09.2018;4
26580;21;23.12.2016;1
26581;55;01.07.2012;4
26582;82;01.05.2013;1
26583;117;05.11.2015;5
26584;77;01.01.2015;1
26585;40;22.08.2016;2
26586;8;01.01.2013;2
26587;69;01.06.2016;2
26588;42;02.11.2015;1
26589;80;31.10.2018;4
26590;66;12.07.2016;1
26591;21;01.11.2015;1
26592;107;05.10.2018;5
26593;58;26.11.2018;4
26594;103;12.07.2016;3
26595;119;12.02.2019;2
26596;41;21.04.2016;1
26597;34;23.12.2016;3
26598;9;01.09.2013;1
26599;113;09.09.2018;2
26600;106;01.03.2014;3
26601;44;14.08.2018;4
26602;55;09.11.2015;1
26603;80;07.11.2015;2
26604;114;21.04.2016;5
26605;13;05.10.2018;4
26606;3;30.01.2016;2
26607;74;06.10.2017;3
26608;126;23.12.2017;4
26609;93;03.11.2015;2
26610;70;07.11.2015;3
26611;120;18.01.2018;3
26612;68;08.11.2015;3
26613;114;22.12.2018;2
26614;56;02.10.2016;2
26615;81;01.07.2012;5
26616;84;06.11.2015;3
26617;73;01.03.2014;2
26618;108;03.11.2015;5
26619;57;02.02.2017;1
26620;50;10.03.2019;5
26621;84;01.03.2013;3
26622;69;23.06.2018;5
26623;88;25.04.2017;4
26624;105;05.04.2019;2
26625;116;05.11.2015;3
26626;127;12.11.2016;3
26627;84;05.11.2015;1
26628;12;15.03.2017;3
26629;97;02.02.2017;4
26630;80;01.09.2014;1
26631;6;05.11.2015;1
26632;98;05.06.2017;1
26633;92;09.11.2015;1
26634;75;11.03.2018;3
26635;12;14.08.2018;5
26636;98;22.06.2019;5
26637;88;01.01.2015;5
26638;94;20.12.2015;1
26639;127;01.05.2019;5
26640;113;01.09.2014;5
26641;58;05.04.2019;5
26642;91;30.01.2016;5
26643;55;22.06.2019;3
26644;100;01.11.2012;3
26645;30;01.07.2015;4
26646;102;02.10.2016;5
26647;13;03.11.2015;4
26648;120;16.07.2017;3
26649;77;05.04.2019;2
26650;66;01.07.2012;1
26651;26;07.11.2015;5
26652;36;28.05.2018;5
26653;51;01.01.2013;4
26654;41;01.07.2012;1
26655;122;13.02.2018;2
26656;49;22.08.2016;4
26657;10;01.05.2013;2
26658;34;01.01.2015;5
26659;25;01.11.2015;5
26660;73;01.05.2015;1
26661;48;01.07.2014;3
26662;15;12.02.2019;4
26663;93;23.12.2017;2
26664;16;01.09.2013;5
26665;68;20.12.2015;4
26666;96;28.05.2018;3
26667;123;02.11.2015;1
26668;15;31.10.2018;5
26669;89;01.11.2017;3
26670;100;06.04.2018;1
26671;89;12.02.2019;4
26672;41;17.01.2019;4
26673;54;15.03.2017;3
26674;46;18.01.2018;5
26675;95;12.11.2016;3
26676;61;14.08.2018;1
26677;70;17.01.2019;3
26678;27;27.05.2019;1
26679;81;01.11.2014;2
26680;96;01.05.2013;1
26681;95;01.03.2013;3
26682;29;01.09.2014;1
26683;56;05.04.2019;2
26684;114;01.11.2017;1
26685;94;01.09.2014;3
26686;41;04.11.2015;3
26687;41;01.06.2016;5
26688;63;06.11.2015;1
26689;118;12.02.2019;1
26690;49;01.11.2017;5
26691;98;09.11.2015;3
26692;94;01.03.2013;1
26693;126;05.10.2018;5
26694;92;09.09.2018;3
26695;82;17.01.2019;5
26696;84;09.11.2015;3
26697;78;01.07.2015;4
26698;50;04.11.2015;3
26699;18;02.05.2018;1
26700;120;01.09.2012;5
26701;90;27.05.2019;1
26702;120;01.03.2014;4
26703;101;27.05.2019;3
26704;104;01.07.2014;5
26705;97;05.04.2019;5
26706;18;10.03.2019;5
26707;104;01.11.2017;1
26708;67;01.11.2013;4
26709;81;23.06.2018;2
26710;84;01.03.2014;2
26711;87;04.11.2015;3
26712;22;01.11.2012;3
26713;102;05.04.2019;5
26714;127;23.06.2018;2
26715;58;05.10.2018;3
26716;67;23.06.2018;2
26717;25;31.10.2018;2
26718;64;01.07.2012;4
26719;78;05.04.2019;5
26720;19;03.11.2015;2
26721;129;01.11.2017;4
26722;101;01.07.2012;5
26723;24;09.09.2018;4
26724;26;01.09.2015;2
26725;18;03.11.2015;2
26726;66;01.11.2013;4
26727;122;01.09.2014;2
26728;36;01.11.2014;4
26729;62;26.11.2018;4
26730;28;22.06.2019;2
26731;44;01.05.2014;4
26732;8;26.08.2017;1
26733;80;25.04.2017;1
26734;32;01.03.2015;4
26735;78;04.11.2015;1
26736;31;11.03.2018;2
26737;3;18.01.2018;3
26738;33;06.10.2017;4
26739;119;15.03.2017;2
26740;114;01.03.2015;3
26741;40;22.06.2019;5
26742;33;03.11.2015;5
26743;13;28.05.2018;4
26744;91;20.12.2015;3
26745;4;25.04.2017;2
26746;29;18.01.2018;4
26747;70;01.11.2015;5
26748;17;27.05.2019;4
26749;98;12.02.2019;2
26750;85;01.03.2015;5
26751;56;27.05.2019;5
26752;99;12.07.2016;4
26753;4;30.01.2016;4
26754;88;27.11.2017;4
26755;77;11.03.2018;3
26756;69;01.07.2012;2
26757;8;05.06.2017;2
26758;94;16.07.2017;1
26759;104;02.05.2018;3
26760;99;02.02.2017;3
26761;115;02.05.2018;3
26762;102;01.09.2014;2
26763;13;10.03.2019;2
26764;84;01.11.2013;4
26765;74;01.07.2013;2
26766;29;10.03.2019;1
26767;87;05.06.2017;2
26768;88;01.11.2012;5
26769;70;06.11.2015;4
26770;57;09.11.2015;5
26771;64;22.12.2018;4
26772;129;19.07.2018;1
26773;47;10.03.2019;4
26774;111;09.09.2018;2
26775;117;14.08.2018;1
26776;119;09.09.2018;5
26777;46;08.11.2015;4
26778;10;01.11.2013;3
26779;34;01.09.2012;3
26780;79;01.01.2013;1
26781;61;01.07.2013;3
26782;24;01.07.2015;3
26783;65;01.09.2015;5
26784;29;12.07.2016;3
26785;126;01.03.2015;2
26786;27;23.12.2017;3
26787;2;14.08.2018;1
26788;99;23.06.2018;2
26789;36;23.06.2018;3
26790;21;19.07.2018;1
26791;10;26.11.2018;5
26792;19;01.11.2015;3
26793;60;01.05.2013;4
26794;34;26.11.2018;2
26795;105;01.07.2012;3
26796;7;22.12.2018;2
26797;102;01.09.2015;4
26798;118;01.07.2014;1
26799;69;23.12.2016;1
26800;17;01.03.2014;3
26801;66;02.10.2016;1
26802;13;01.01.2013;4
26803;3;21.04.2016;5
26804;100;05.10.2018;3
26805;80;01.09.2014;5
26806;127;01.11.2012;4
26807;42;01.03.2015;1
26808;37;28.05.2018;2
26809;64;01.05.2015;2
26810;86;13.02.2018;1
26811;57;01.07.2014;3
26812;39;03.11.2015;5
26813;18;03.11.2015;5
26814;109;14.08.2018;2
26815;74;01.11.2012;5
26816;84;01.11.2014;1
26817;102;01.01.2014;4
26818;104;01.03.2013;1
26819;54;11.03.2016;4
26820;38;26.08.2017;5
26821;94;12.11.2016;3
26822;42;23.12.2017;1
26823;110;26.08.2017;4
26824;129;23.12.2017;5
26825;10;12.02.2019;4
26826;37;13.02.2018;4
26827;64;01.11.2013;5
26828;20;06.10.2017;1
26829;52;02.05.2018;1
26830;87;01.09.2014;2
26831;103;19.07.2018;4
26832;94;01.03.2014;2
26833;81;01.09.2012;1
26834;28;21.04.2016;1
26835;26;03.11.2015;1
26836;128;06.04.2018;4
26837;82;27.05.2019;5
26838;26;15.03.2017;4
26839;86;06.04.2018;1
26840;71;08.11.2015;3
26841;37;23.12.2017;1
26842;8;30.01.2016;1
26843;101;01.06.2016;2
26844;53;14.08.2018;1
26845;91;27.11.2017;3
26846;71;10.03.2019;2
26847;58;22.08.2016;4
26848;28;06.11.2015;3
26849;24;27.11.2017;1
26850;17;12.11.2016;4
26851;65;12.07.2016;1
26852;90;01.11.2017;4
26853;127;06.04.2018;2
26854;95;16.07.2017;5
26855;76;01.11.2017;2
26856;62;21.04.2016;1
26857;75;23.12.2016;1
26858;68;11.03.2018;1
26859;75;27.05.2019;1
26860;120;01.05.2015;3
26861;30;11.03.2016;4
26862;113;09.09.2018;3
26863;98;01.09.2015;5
26864;107;02.11.2015;4
26865;77;06.10.2017;5
26866;15;22.08.2016;1
26867;33;01.05.2015;5
26868;3;12.02.2019;5
26869;18;11.03.2018;1
26870;30;27.05.2019;5
26871;1;02.10.2016;5
26872;91;27.11.2017;4
26873;98;05.11.2015;4
26874;42;01.05.2019;2
26875;45;19.07.2018;2
26876;11;01.01.2013;3
26877;60;05.04.2019;5
26878;115;01.03.2014;1
26879;81;06.04.2018;5
26880;84;01.09.2013;2
26881;69;07.11.2015;4
26882;23;01.09.2014;3
26883;63;01.09.2013;3
26884;70;04.11.2015;5
26885;2;02.11.2015;1
26886;61;01.03.2013;3
26887;24;01.03.2014;2
26888;68;26.11.2018;5
26889;124;19.07.2018;2
26890;32;01.01.2013;4
26891;14;23.06.2018;3
26892;59;09.11.2015;5
26893;102;01.07.2014;1
26894;100;01.05.2014;2
26895;32;16.07.2017;3
26896;76;30.01.2016;5
26897;76;02.10.2016;4
26898;18;01.09.2012;5
26899;123;22.12.2018;4
26900;107;07.11.2015;1
26901;98;13.02.2018;4
26902;40;01.11.2014;5
26903;115;02.05.2018;1
26904;99;02.11.2015;5
